포스터,제목,장르,러닝타임,회원점수,줄거리,제작비,수익,감독
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/6BgKeWEGROpWwEWvpw7vwfTCr9C.jpg,American Pie Presents: Band Camp,Comedy,1h 34m,55.0,"Everyone has 'moved on', except for Sherman and Jim Levenstein's still understanding father. Little Matt Stiffler wants to join his older brother Steve's business and, after everything Matt has heard from Jim's band-geek wife, he plans to go back to band camp and make a video of his own.",,,Adam Herz
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/r7HEBkkRN93d3eFBZgPJfRaob5p.jpg,Don't Breathe 2,"Thriller, Horror",1h 38m,71.0,"The Blind Man has been hiding out for several years in an isolated cabin and has taken in and raised a young girl orphaned from a devastating house fire. Their quiet life together is shattered when a group of criminals kidnap the girl, forcing the Blind Man to leave his safe haven to save her.",53800000.0,,Rodo Sayagues
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/4SafxuMKQiw4reBiWKVZJpJn80I.jpg,All the Bright Places,"Romance, Drama",1h 48m,77.0,Two teens facing personal struggles form a powerful bond as they embark on a cathartic journey chronicling the wonders of Indiana.,,,Jennifer Niven
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/kh7B91bMl2lZ0mH9WhPfaNUIEQH.jpg,Nacho Libre,"Comedy, Family, Drama",1h 32m,64.0,"Nacho Libre is loosely based on the story of Fray Tormenta (""Friar Storm""), aka Rev. Sergio Gutierrez Benitez, a real-life Mexican Catholic priest who had a 23-year career as a masked luchador. He competed in order to support the orphanage he directed.",99300000.0,,Jared Hess
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/pK7ge28ubs45av9aGEbVWW7ZbA8.jpg,Jeepers Creepers 3,"Horror, Mystery, Thriller",1h 40m,49.0,"Taking place on the last day of the Creeper’s twenty-three-day feeding frenzy, as the skeptical Sergeant Tubbs teams up with a task force hellbent on destroying the Creeper for good. The Creeper fights back in gory glory as its enemies grow closer than ever before to learning the secret of its dark origins.",4017852.0,,Victor Salva
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/cmpOaiRtjnhLNF2iPslMXCOcVJ.jpg,Pokémon the Movie: I Choose You!,"Family, Animation, Adventure, Fantasy",1h 38m,71.0,"Ash Ketchum wakes up late one morning after having broken his alarm clock in his sleep. He eventually makes it to Professor Oak's lab, but is told that the three starter List of Pokémon (Bulbasaur, Squirtle, and Charmander) have already been taken by Trainers who were on time. However, Oak reveals that he has one more Pokémon, an Electric-type named Pikachu. Despite its volatile and feisty personality, as well as its refusal to get inside a Poké Ball, Ash happily takes Pikachu for his journey.",,37552144.0,Kunihiko Yuyama
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/gPZxppDzpFQj1wpwHEsXqI4qbM8.jpg,The Second Wife,"Comedy, Romance",,54.0,"In the early 1960's, a Sicilian single mother marries an older, crass widowed truck driver. When he is arrested trying to smuggle an antique, she ends up falling in love with her handsome stepson.",,,Ugo Chiti
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/iZf0KyrE25z1sage4SYFLCCrMi9.jpg,1917,"War, Action, Drama, History",1h 59m,80.0,"At the height of the First World War, two young British soldiers must cross enemy territory and deliver a message that will stop a deadly attack on hundreds of soldiers.",394638258.0,,Sam Mendes
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/oagqAwp48dMPoCT94yDJUDOCVPi.jpg,Ong-Bak,"Action, Thriller, Crime, Adventure",1h 45m,71.0,"When the head of a statue sacred to a village is stolen, a young martial artist goes to the big city and finds himself taking on the underworld to retrieve it.",1100000.0,20112926.0,Prachya Pinkaew
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/uoplwswBDy7gsOyrbGuKyPFoPCs.jpg,Dolittle,"Family, Comedy, Fantasy, Adventure",1h 41m,66.0,"After losing his wife seven years earlier, the eccentric Dr. John Dolittle, famed doctor and veterinarian of Queen Victoria’s England, hermits himself away behind the high walls of Dolittle Manor with only his menagerie of exotic animals for company. But when the young queen falls gravely ill, a reluctant Dolittle is forced to set sail on an epic adventure to a mythical island in search of a cure, regaining his wit and courage as he crosses old adversaries and discovers wondrous creatures.",251410631.0,,Stephen Gaghan
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/76Ts0yoHk8kVQj9MMnoMixhRWoh.jpg,Basic Instinct,"Thriller, Mystery",2h 8m,69.0,"Catherine, a novelist with an insatiable sexual appetite, becomes a prime suspect when her boyfriend is brutally murdered -- a crime she had described in her latest story.",352927224.0,,Paul Verhoeven
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/mkrwLBAFHwLnQF8qdhCH0VOQqff.jpg,The Forbidden Kingdom,"Action, Adventure, Fantasy",1h 44m,66.0,"An American teenager who is obsessed with Hong Kong cinema and kung-fu classics makes an extraordinary discovery in a Chinatown pawnshop: the legendary stick weapon of the Chinese sage and warrior, the Monkey King. With the lost relic in hand, the teenager unexpectedly finds himself travelling back to ancient China to join a crew of warriors from martial arts lore on a dangerous quest to free the imprisoned Monkey King.",127906624.0,,Rob Minkoff
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/eA94hAGntLm7Lfol5FQJNxd53Hw.jpg,Players,"Romance, Comedy",1h 45m,60.0,"New York sportswriter Mack has spent years devising successful hook-up ""plays"" with her friends, but when she unexpectedly falls for one of her targets, she must learn what it takes to go from simply scoring to playing for keeps.",,,Trish Sie
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/79xm4gXw4l7A5D0XukUOJRocFYQ.jpg,Breakfast at Tiffany's,"Comedy, Romance, Drama",1h 55m,77.0,"Holly Golightly is an eccentric New York City playgirl determined to marry a Brazilian millionaire. But when young writer Paul Varjak moves into her apartment building, her past threatens to get in their way.",9500000.0,,Blake Edwards
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/tHchmbNaJNxp9vRGExvYg3dwMab.jpg,Godzilla vs. Biollante,"Action, Horror, Fantasy",1h 45m,73.0,"After the previous Godzilla attack, a miniature arms race ensues to collect his cells. Concerned over Godzilla's possible return, the Japanese government uses the cells to create a new bio-weapon, ANEB (Anti-Nuclear Energy Bacteria). They seeks the aid of geneticist Genshiro Shiragami, who's experiments result in a new mutation.",5000000.0,7000000.0,Kazuki Ōmori
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/sJpl1EfHGZhbKtZ3fWTlwrpM1tH.jpg,Lara Croft: Tomb Raider,"Adventure, Fantasy, Action, Thriller",1h 40m,59.0,"English aristocrat Lara Croft is skilled in hand-to-hand combat and in the midst of a battle with a secret society. The shapely archaeologist moonlights as a tomb raider to recover lost antiquities and meets her match in the wicked Powell, who's in search of a powerful relic.",274700000.0,,Simon West
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/gH27K0S7BiZCsNMxzOQTacG9IZp.jpg,Arthur and the Invisibles,"Adventure, Fantasy, Animation, Family",1h 34m,64.0,"Arthur is a spirited ten-year old whose parents are away looking for work, whose eccentric grandfather has been missing for several years, and who lives with his grandmother in a country house that, in two days, will be repossessed, torn down, and turned into a block of flats unless Arthur's grandfather returns to sign some papers and pay off the family debt. Arthur discovers that the key to success lies in his own descent into the land of the Minimoys, creatures no larger than a tooth, whom his grandfather helped relocate to their garden. Somewhere among them is hidden a pile of rubies, too. Can Arthur be of stout heart and save the day? Romance beckons as well, and a villain lurks.",86000000.0,107944236.0,Luc Besson
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/ipDo1JX0IpuszqQhRb30opSp14d.jpg,Gremlins,"Fantasy, Horror, Comedy",1h 46m,71.0,"When Billy Peltzer is given a strange but adorable pet named Gizmo for Christmas, he inadvertently breaks the three important rules of caring for a Mogwai, unleashing a horde of mischievous gremlins on a small town.",153083102.0,,Joe Dante
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/g410Y1U1ELbmJG14Zru3UAimm1G.jpg,Jeepers Creepers,"Horror, Thriller, Mystery, Drama",1h 30m,65.0,"On a desolate country highway, two homeward-bound teens are nearly run off the road by a maniac in a beat-up truck, and later spot him shoving what appears to be a body down a sewer pipe.",59217789.0,,Victor Salva
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wj1VRcVsh39nkxLkZP8tuGd96tc.jpg,The Underdoggs,Comedy,1h 36m,70.0,"Jaycen 'Two Js' Jennings is a washed-up former pro football star who has hit rock bottom. When sentenced to community service coaching the Underdoggs, an unruly pee-wee football team in his hometown, he sees it mostly as an opportunity to rebuild his public image. But in the process, he may just turn his life around and rediscover his love of the game.",,,Charles Stone III
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/dtRbVsUb5O12WWO54SRpiMtHKC0.jpg,Zombieland: Double Tap,"Comedy, Horror",1h 39m,69.0,"Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family.",122800000.0,,Rhett Reese
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/aeZT9pqEgrmXOGdESFkAuVjX6kw.jpg,Goosebumps,"Adventure, Horror, Comedy",1h 43m,63.0,"After moving to a small town, Zach Cooper finds a silver lining when he meets next door neighbor Hannah, the daughter of bestselling Goosebumps series author R.L. Stine. When Zach unintentionally unleashes real monsters from their manuscripts and they begin to terrorize the town, it’s suddenly up to Stine, Zach and Hannah to get all of them back in the books where they belong.",158200000.0,,Rob Letterman
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jwydlxxLPVxM5uCfJybEsANzvvg.jpg,Stuart Little,"Family, Fantasy, Comedy, Adventure",1h 24m,61.0,"The adventures of a heroic and debonair stalwart mouse named Stuart Little with human qualities, who faces some comic misadventures while living with a human family as their child.",300100000.0,,E.B. White
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/iM8n4nZJPR2abpnyZ36FUgHiRjr.jpg,Warrior,"Drama, Action",2h 20m,78.0,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament – a path that puts the fighter on a collision course with his estranged, older brother.",23300000.0,,Gavin O'Connor
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/iX77zMSqUv2Qt7ToEnN2mmEudEf.jpg,Marrowbone,"Thriller, Horror, Mystery",1h 51m,72.0,A young man and his three younger siblings are plagued by a sinister presence in the sprawling manor in which they live.,8000000.0,12294931.0,Sergio G. Sánchez
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/srb1XnrlDZHcdpjBKqUu4qAzxKU.jpg,A Knight's Tale,"Adventure, Drama, Romance, Action",2h 12m,69.0,"William Thatcher, a knight's peasant apprentice, gets a chance at glory when the knight dies suddenly mid-tournament. Posing as a knight himself, William won't stop until he's crowned tournament champion—assuming matters of the heart don't get in the way.",117487473.0,,Brian Helgeland
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/6GCOpT8QcNzup09TAMmvvk22LTR.jpg,Tom Clancy's Without Remorse,"Adventure, Action, Thriller, War",1h 49m,70.0,An elite Navy SEAL uncovers an international conspiracy while seeking justice for the murder of his pregnant wife.,,,Stefano Sollima
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/6JsAHnDolJDCid4vCUO0JsSy997.jpg,Virgin Forest,"Thriller, Crime, Drama",1h 53m,52.0,"A photographer is tasked to take a photo of a rare flower thriving in the mountain, but he discovers women trapped in a hidden brothel for illegal loggers.",,,Brillante MA Mendoza
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/10J7EQ8WvMYku8lcZrLewV2Ko4I.jpg,El padrino: The Latin Godfather,"Action, Crime, Drama",2h 8m,69.0,"In the streets of East Los Angeles, Manny is a formidable drug dealer. Impressed by his extravagant lifestyle and prowess, his young son, Kilo, yearns to follow in his footsteps. Kilo resolves to learn how to prosper in the drug world, and his new life as a dealer begins. In a world where a man wants everything, he may end up with nothing.",,,Damian Chapa
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wtar1NytLPRnd8hlwspeRRW5NVm.jpg,War of the Worlds: The Attack,"Science Fiction, Mystery, Thriller",1h 27m,51.0,Three young astronomers fight to survive a deadly Martian invasion.,,,Junaid Syed
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/xpdM0RDM6lWgtLsYVb1XpYmNxzd.jpg,Sniper: G.R.I.T. - Global Response & Intelligence Team,"Action, Thriller",1h 32m,68.0,"When an international terrorist cult threatens global political stability and kidnaps a fellow agent, Ace Sniper Brandon Beckett and the newly-formed Global Response & Intelligence Team – or G.R.I.T. – led by Colonel Stone must travel across the world to Malta, infiltrate the cult, and take out its leader to free Lady Death and stop the global threat.",,,Oliver Thompson
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/8AwVTcgpTnmeOs4TdTWqcFDXEsA.jpg,Clueless,"Comedy, Romance, Drama",1h 37m,73.0,"Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him.",56631572.0,,Amy Heckerling
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/823QxR2Gj8fDNTN0Bka9rlu2Sn5.jpg,Emanuelle and the Last Cannibals,"Adventure, Horror",1h 33m,51.0,Intrepid photographer Emanuelle is taken deep into the Amazonian jungle to search for a cannibalistic tribe long believed to be extinct.,,,Joe D'Amato
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/850chzYHYbT3IISl6Q7dbBuFP2B.jpg,22 Jump Street,"Crime, Comedy, Action",1h 52m,68.0,"After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college. But when Jenko meets a kindred spirit on the football team, and Schmidt infiltrates the bohemian art major scene, they begin to question their partnership. Now they don't have to just crack the case - they have to figure out if they can have a mature relationship. If these two overgrown adolescents can grow from freshmen into real men, college might be the best thing that ever happened to them.",331333876.0,,Michael Bacall
